drugbank_id	drugbank_name	pubchem_id	stitch_id_flat	umls_cui_from_label	method	concept_name	meddra_type	umls_cui_from_meddra	meddra_name
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0015672	text_mention	Fatigue	PT	C0015672	Fatigue
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0018379	text_mention	Guilt	PT	C0018379	Guilt
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0018681	NLP_indication	Headache	PT	C0018681	Headache
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0022107	text_mention	Irritable Mood	PT	C0022107	Irritable Mood
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0022658	text_mention	Kidney Diseases	PT	C0022658	Kidney Diseases
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0023895	NLP_indication	Liver diseases	PT	C0239571	Fetor hepaticus
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0023895	NLP_indication	Liver diseases	PT	C0023895	Liver diseases
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0023895	NLP_indication	Liver diseases	PT	C0151763	Liver damage
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0024517	text_mention	Major depressive disorder, single episode	PT	C1269683	Major Depressive Disorder
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0027497	text_mention	Nausea	PT	C0027497	Nausea
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0028643	text_mention	Numbness	PT	C0020580	Hypesthesia
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0028643	text_mention	Numbness	PT	C0278134	Absence of sensation
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0028768	NLP_indication	Obsessive-Compulsive Disorder	PT	C0028768	Obsessive-Compulsive Disorder
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0030252	text_mention	Palpitations	PT	C0030252	Palpitations
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0030318	NLP_precondition	Panic	PT	C0030318	Panic
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0030319	NLP_indication	Panic Disorder	PT	C0030319	Panic Disorder
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0030554	text_mention	Paresthesia	PT	C0030554	Paresthesia
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0033046	text_mention	Premenstrual syndrome	PT	C0033046	Premenstrual syndrome
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0038663	text_mention	Suicide attempt	PT	C0038663	Suicide attempt
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0038990	text_mention	Sweating	PT	C0020458	Hyperhidrosis disorder
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0038999	NLP_indication	Swelling	PT	C0038999	Swelling
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0040517	NLP_precondition	Gilles de la Tourette syndrome	PT	C0040517	Gilles de la Tourette syndrome
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0042963	NLP_indication	Vomiting	PT	C0042963	Vomiting
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0043094	text_mention	Weight Gain	PT	C0043094	Weight Gain
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0085593	text_mention	Chills	PT	C0085593	Chills
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0085631	text_mention	Agitation	PT	C0085631	Agitation
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0085633	NLP_indication	Mood swings	PT	C0233472	Affect lability
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0085633	NLP_indication	Mood swings	PT	C0085633	Mood swings
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0086769	text_mention	Panic Attacks	PT	C0086769	Panic Attacks
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0220870	text_mention	Lightheadedness	PT	C0012833	Dizziness
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0221423	NLP_precondition	Illness (finding)	PT	C0231218	Malaise
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0231303	text_mention	Distress	PT	C0700361	Emotional distress
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0231528	NLP_indication	Myalgia	PT	C0948594	Musculoskeletal discomfort
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0231528	NLP_indication	Myalgia	PT	C0231528	Myalgia
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0233477	text_mention	Dysphoria	PT	C0233477	Dysphoria
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0233494	text_mention	Tension	PT	C0233494	Tension
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0233633	text_mention	Thought retardation	PT	C0554976	Bradyphrenia
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0233697	NLP_indication	Obsessions	PT	C0233697	Obsessions
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0233697	NLP_indication	Obsessions	PT	C0679048	Obsessive thoughts
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0234215	text_mention	Sensory Discomfort	PT	C0234215	Sensory Discomfort
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0234369	text_mention	Trembling	PT	C0040822	Tremor
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0235198	text_mention	Unable to concentrate	PT	C0233414	Disturbance in attention
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0235198	text_mention	Unable to concentrate	PT	C1306341	Mental handicap
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0235240	text_mention	Pounding heart	PT	C0030252	Palpitations
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0235295	text_mention	Abdominal distress	PT	C0232487	Abdominal discomfort
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0262397	NLP_indication	Breast tenderness	PT	C0262397	Breast tenderness
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0344315	NLP_indication	Depressed mood	PT	C0344315	Depressed mood
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0424000	text_mention	Feeling suicidal (finding)	PT	C0424000	Feeling suicidal (finding)
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0424091	text_mention	Decreased interest	PT	C0424091	Decreased interest
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0520676	NLP_indication	Premenstrual dysphoric disorder	PT	C0520676	Premenstrual dysphoric disorder
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0522179	text_mention	Fear of death	PT	C0522179	Fear of death
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0525045	text_mention	Mood Disorders	PT	C0525045	Mood Disorders
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0546947	text_mention	Choking sensation	PT	C0546947	Choking sensation
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0596170	NLP_indication	Binge eating disorder	PT	C0596170	Binge eating disorder
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0600104	NLP_indication	Obsessive compulsive behavior	PT	C0600104	Obsessive compulsive behavior
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0600142	text_mention	Hot flushes	PT	C0236075	Menopausal symptoms
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0600142	text_mention	Hot flushes	PT	C0600142	Hot flushes
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0683278	text_mention	Mental Suffering	PT	C0003467	Anxiety
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0687133	text_mention	Drug Interactions	PT	C0687133	Drug Interactions
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0853193	NLP_indication	Bipolar I disorder	PT	C0853193	Bipolar I disorder
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0855227	NLP_indication	Purging	PT	C0855227	Purging
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0860654	text_mention	Reduced interest in usual activities	PT	C0424091	Decreased interest
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0917799	text_mention	Hypersomnia	PT	C0917799	Hypersomnia
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0917801	text_mention	Sleeplessness	PT	C0917801	Sleeplessness
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C0948807	NLP_precondition	Hepatic impairment	PT	C0023895	Liver diseases
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C1269683	NLP_indication	Major Depressive Disorder	PT	C1269683	Major Depressive Disorder
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C1291077	text_mention	Abdominal bloating	PT	C0016204	Flatulence
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C1291077	text_mention	Abdominal bloating	PT	C0000731	Abdomen distended
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C1565489	text_mention	Renal Insufficiency	PT	C0035078	Kidney Failure
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C1565489	text_mention	Renal Insufficiency	PT	C1565489	Renal Insufficiency
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C2242996	text_mention	Has tingling sensation	PT	C0030554	Paresthesia
DB08544	(3S)-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	3386	CID100003386	C2267227	NLP_indication	Bulimia Nervosa	PT	C2267227	Bulimia Nervosa
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0001818	NLP_indication	Agoraphobia	PT	C0001818	Agoraphobia
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0002957	NLP_indication	Anger	PT	C0002957	Anger
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0003467	NLP_indication	Anxiety	PT	C0003467	Anxiety
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0008031	text_mention	Chest Pain	PT	C0008031	Chest Pain
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0011551	text_mention	Depersonalization	PT	C0011551	Depersonalization
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0011570	text_mention	Mental Depression	PT	C0011570	Mental Depression
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0011581	NLP_indication	Depressive disorder	PT	C0011570	Mental Depression
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0011581	NLP_indication	Depressive disorder	PT	C0013415	Dysthymic Disorder
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0012833	text_mention	Dizziness	PT	C0012833	Dizziness
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0013404	text_mention	Dyspnea	PT	C0013404	Dyspnea
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0015672	text_mention	Fatigue	PT	C0004093	Asthenia
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0015672	text_mention	Fatigue	PT	C0015672	Fatigue
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0015726	text_mention	Fear (Mental Process)	PT	C0015726	Fear (Mental Process)
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0018379	text_mention	Guilt	PT	C0018379	Guilt
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0018681	text_mention	Headache	PT	C0018681	Headache
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0022107	NLP_indication	Irritable Mood	PT	C0022107	Irritable Mood
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0022658	NLP_precondition	Kidney Diseases	PT	C0022658	Kidney Diseases
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0024517	NLP_indication	Major depressive disorder, single episode	PT	C1269683	Major Depressive Disorder
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0027497	text_mention	Nausea	PT	C0027497	Nausea
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0028643	text_mention	Numbness	PT	C0020580	Hypesthesia
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0028643	text_mention	Numbness	PT	C0278134	Absence of sensation
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0028768	NLP_indication	Obsessive-Compulsive Disorder	PT	C0028768	Obsessive-Compulsive Disorder
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0030252	text_mention	Palpitations	PT	C0030252	Palpitations
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0030318	NLP_precondition	Panic	PT	C0030318	Panic
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0030319	NLP_indication	Panic Disorder	PT	C0030319	Panic Disorder
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0030554	text_mention	Paresthesia	PT	C0030554	Paresthesia
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0031572	NLP_indication	Phobia, Social	PT	C0031572	Phobia, Social
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0036572	NLP_precondition	Seizures	PT	C0036572	Seizures
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0037317	NLP_indication	Sleep disturbances	PT	C0851578	Sleep Disorders
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0038436	NLP_indication	Post-Traumatic Stress Disorder	PT	C0038436	Post-Traumatic Stress Disorder
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0038663	text_mention	Suicide attempt	PT	C0038663	Suicide attempt
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0038990	text_mention	Sweating	PT	C0020458	Hyperhidrosis disorder
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0043094	text_mention	Weight Gain	PT	C0043094	Weight Gain
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0085593	text_mention	Chills	PT	C0085593	Chills
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0085631	text_mention	Agitation	PT	C0085631	Agitation
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0085633	text_mention	Mood swings	PT	C0233472	Affect lability
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0085633	text_mention	Mood swings	PT	C0085633	Mood swings
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0086132	NLP_indication	Depressive Symptoms	PT	C0086132	Depressive Symptoms
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0086769	text_mention	Panic Attacks	PT	C0086769	Panic Attacks
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0220870	text_mention	Lightheadedness	PT	C0012833	Dizziness
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0231303	NLP_indication	Distress	PT	C0700361	Emotional distress
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0231528	text_mention	Myalgia	PT	C0948594	Musculoskeletal discomfort
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0231528	text_mention	Myalgia	PT	C0231528	Myalgia
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0233477	text_mention	Dysphoria	PT	C0233477	Dysphoria
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0233494	text_mention	Tension	PT	C0233494	Tension
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0233633	text_mention	Thought retardation	PT	C0554976	Bradyphrenia
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0233697	NLP_indication	Obsessions	PT	C0233697	Obsessions
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0233697	NLP_indication	Obsessions	PT	C0679048	Obsessive thoughts
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0233754	text_mention	Derealization	PT	C0233754	Derealization
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0234215	text_mention	Sensory Discomfort	PT	C0234215	Sensory Discomfort
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0234369	text_mention	Trembling	PT	C0040822	Tremor
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0235013	text_mention	Hypervigilance	PT	C0235013	Hypervigilance
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0235198	text_mention	Unable to concentrate	PT	C0233414	Disturbance in attention
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0235198	text_mention	Unable to concentrate	PT	C1306341	Mental handicap
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0235240	text_mention	Pounding heart	PT	C0030252	Palpitations
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0235295	text_mention	Abdominal distress	PT	C0232487	Abdominal discomfort
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0236720	text_mention	Hallucinogen Persisting Perception Disorder	PT	C0236720	Hallucinogen Persisting Perception Disorder
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0262397	text_mention	Breast tenderness	PT	C0262397	Breast tenderness
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0338831	text_mention	Manic	PT	C0338831	Manic
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0344315	text_mention	Depressed mood	PT	C0344315	Depressed mood
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0424000	text_mention	Feeling suicidal (finding)	PT	C0424000	Feeling suicidal (finding)
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0424091	text_mention	Decreased interest	PT	C0424091	Decreased interest
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0520676	NLP_indication	Premenstrual dysphoric disorder	PT	C0520676	Premenstrual dysphoric disorder
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0522179	text_mention	Fear of death	PT	C0522179	Fear of death
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0525045	text_mention	Mood Disorders	PT	C0525045	Mood Disorders
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0546947	text_mention	Choking sensation	PT	C0546947	Choking sensation
DB08567	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	5203	CID100005203	C0549622	text_mention	Sexual Dysfunction	PT	C0549622	Sexual Dysfunction
